Year;Specimen;PathogenName;AntibioticName;Iso3;CountryTerritoryArea;WHORegionName;InterpretableAST;Resistant;ResistancePercentage
2021;Bloodstream;Escherichia coli;Ampicillin;LAO;Lao People's Democratic Republic;Western Pacific Region;134;114;85.074626866
2021;Bloodstream;Escherichia coli;Cefepime;LAO;Lao People's Democratic Republic;Western Pacific Region;48;14;29.166666667
2021;Bloodstream;Escherichia coli;Ceftazidime;LAO;Lao People's Democratic Republic;Western Pacific Region;131;50;38.167938931
2021;Bloodstream;Escherichia coli;Ceftriaxone;LAO;Lao People's Democratic Republic;Western Pacific Region;134;61;45.52238806
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LAO;Lao People's Democratic Republic;Western Pacific Region;133;41;30.827067669
2021;Bloodstream;Escherichia coli;Co-trimoxazole;LAO;Lao People's Democratic Republic;Western Pacific Region;134;89;66.417910448
2021;Bloodstream;Escherichia coli;Imipenem;LAO;Lao People's Democratic Republic;Western Pacific Region;48;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;LAO;Lao People's Democratic Republic;Western Pacific Region;134;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LAO;Lao People's Democratic Republic;Western Pacific Region;134;61;45.52238806
2021;Bloodstream;Escherichia coli;Cefepime;LBN;Lebanon;Eastern Mediterranean Region;80;38;47.5
2021;Bloodstream;Escherichia coli;Cefotaxime;LBN;Lebanon;Eastern Mediterranean Region;20;9;45.0
2021;Bloodstream;Escherichia coli;Ceftazidime;LBN;Lebanon;Eastern Mediterranean Region;79;39;49.367088608
2021;Bloodstream;Escherichia coli;Ceftriaxone;LBN;Lebanon;Eastern Mediterranean Region;20;10;50.0
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LBN;Lebanon;Eastern Mediterranean Region;81;39;48.148148148
2021;Bloodstream;Escherichia coli;Co-trimoxazole;LBN;Lebanon;Eastern Mediterranean Region;83;46;55.421686747
2021;Bloodstream;Escherichia coli;Ertapenem;LBN;Lebanon;Eastern Mediterranean Region;64;3;4.6875
2021;Bloodstream;Escherichia coli;Imipenem;LBN;Lebanon;Eastern Mediterranean Region;80;2;2.5
2021;Bloodstream;Escherichia coli;Levofloxacin;LBN;Lebanon;Eastern Mediterranean Region;55;31;56.363636364
2021;Bloodstream;Escherichia coli;Meropenem;LBN;Lebanon;Eastern Mediterranean Region;14;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LBN;Lebanon;Eastern Mediterranean Region;20;10;50.0
2021;Bloodstream;Escherichia coli;Ampicillin;LBR;Liberia;African Region;20;20;100.0
2021;Bloodstream;Escherichia coli;Cefepime;LBR;Liberia;African Region;21;10;47.619047619
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LBR;Liberia;African Region;21;8;38.095238095
2021;Bloodstream;Escherichia coli;Co-trimoxazole;LBR;Liberia;African Region;20;19;95.0
2021;Bloodstream;Escherichia coli;Ertapenem;LBR;Liberia;African Region;18;2;11.111111111
2021;Bloodstream;Escherichia coli;Ampicillin;LKA;Sri Lanka;South-East Asia Region;423;367;86.761229314
2021;Bloodstream;Escherichia coli;Cefepime;LKA;Sri Lanka;South-East Asia Region;158;67;42.405063291
2021;Bloodstream;Escherichia coli;Cefotaxime;LKA;Sri Lanka;South-East Asia Region;449;256;57.0155902
2021;Bloodstream;Escherichia coli;Ceftazidime;LKA;Sri Lanka;South-East Asia Region;206;106;51.45631068
2021;Bloodstream;Escherichia coli;Ceftriaxone;LKA;Sri Lanka;South-East Asia Region;102;51;50.0
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LKA;Sri Lanka;South-East Asia Region;473;273;57.716701903
2021;Bloodstream;Escherichia coli;Co-trimoxazole;LKA;Sri Lanka;South-East Asia Region;232;129;55.603448276
2021;Bloodstream;Escherichia coli;Colistin;LKA;Sri Lanka;South-East Asia Region;178;0;0.0
2021;Bloodstream;Escherichia coli;Ertapenem;LKA;Sri Lanka;South-East Asia Region;41;2;4.87804878
2021;Bloodstream;Escherichia coli;Imipenem;LKA;Sri Lanka;South-East Asia Region;256;43;16.796875
2021;Bloodstream;Escherichia coli;Levofloxacin;LKA;Sri Lanka;South-East Asia Region;27;18;66.666666667
2021;Bloodstream;Escherichia coli;Meropenem;LKA;Sri Lanka;South-East Asia Region;458;49;10.698689956
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LKA;Sri Lanka;South-East Asia Region;449;256;57.0155902
2021;Bloodstream;Escherichia coli;Ampicillin;LTU;Lithuania;European Region;1147;655;57.105492589
2021;Bloodstream;Escherichia coli;Cefotaxime;LTU;Lithuania;European Region;765;99;12.941176471
2021;Bloodstream;Escherichia coli;Ceftazidime;LTU;Lithuania;European Region;1135;133;11.718061674
2021;Bloodstream;Escherichia coli;Ceftriaxone;LTU;Lithuania;European Region;444;59;13.288288288
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LTU;Lithuania;European Region;1139;201;17.647058824
2021;Bloodstream;Escherichia coli;Imipenem;LTU;Lithuania;European Region;925;2;0.216216216
2021;Bloodstream;Escherichia coli;Meropenem;LTU;Lithuania;European Region;1138;3;0.263620387
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LTU;Lithuania;European Region;444;59;13.288288288
2021;Bloodstream;Escherichia coli;Ampicillin;LUX;Luxembourg;European Region;352;188;53.409090909
2021;Bloodstream;Escherichia coli;Cefepime;LUX;Luxembourg;European Region;354;35;9.88700565
2021;Bloodstream;Escherichia coli;Cefotaxime;LUX;Luxembourg;European Region;238;27;11.344537815
2021;Bloodstream;Escherichia coli;Ceftazidime;LUX;Luxembourg;European Region;354;33;9.322033898
2021;Bloodstream;Escherichia coli;Ceftriaxone;LUX;Luxembourg;European Region;115;12;10.434782609
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LUX;Luxembourg;European Region;354;74;20.903954802
2021;Bloodstream;Escherichia coli;Ertapenem;LUX;Luxembourg;European Region;135;1;0.740740741
2021;Bloodstream;Escherichia coli;Imipenem;LUX;Luxembourg;European Region;116;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;LUX;Luxembourg;European Region;354;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LUX;Luxembourg;European Region;238;27;11.344537815
2021;Bloodstream;Escherichia coli;Ampicillin;LVA;Latvia;European Region;433;221;51.03926097
2021;Bloodstream;Escherichia coli;Cefotaxime;LVA;Latvia;European Region;476;90;18.907563025
2021;Bloodstream;Escherichia coli;Ceftazidime;LVA;Latvia;European Region;467;75;16.059957173
2021;Bloodstream;Escherichia coli;Ciprofloxacin;LVA;Latvia;European Region;480;104;21.666666667
2021;Bloodstream;Escherichia coli;Co-trimoxazole;LVA;Latvia;European Region;89;28;31.460674157
2021;Bloodstream;Escherichia coli;Ertapenem;LVA;Latvia;European Region;202;0;0.0
2021;Bloodstream;Escherichia coli;Imipenem;LVA;Latvia;European Region;439;0;0.0
2021;Bloodstream;Escherichia coli;Levofloxacin;LVA;Latvia;European Region;183;32;17.486338798
2021;Bloodstream;Escherichia coli;Meropenem;LVA;Latvia;European Region;392;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LVA;Latvia;European Region;476;90;18.907563025
2021;Bloodstream;Escherichia coli;Ceftazidime;MAR;Morocco;Eastern Mediterranean Region;92;31;33.695652174
2021;Bloodstream;Escherichia coli;Ceftriaxone;MAR;Morocco;Eastern Mediterranean Region;92;33;35.869565217
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MAR;Morocco;Eastern Mediterranean Region;92;44;47.826086957
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MAR;Morocco;Eastern Mediterranean Region;92;48;52.173913043
2021;Bloodstream;Escherichia coli;Ertapenem;MAR;Morocco;Eastern Mediterranean Region;92;10;10.869565217
2021;Bloodstream;Escherichia coli;Imipenem;MAR;Morocco;Eastern Mediterranean Region;92;3;3.260869565
2021;Bloodstream;Escherichia coli;Levofloxacin;MAR;Morocco;Eastern Mediterranean Region;92;44;47.826086957
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MAR;Morocco;Eastern Mediterranean Region;92;33;35.869565217
2021;Bloodstream;Escherichia coli;Ampicillin;MDA;Republic of Moldova;European Region;15;11;73.333333333
2021;Bloodstream;Escherichia coli;Cefotaxime;MDA;Republic of Moldova;European Region;11;9;81.818181818
2021;Bloodstream;Escherichia coli;Ceftazidime;MDA;Republic of Moldova;European Region;15;8;53.333333333
2021;Bloodstream;Escherichia coli;Ceftriaxone;MDA;Republic of Moldova;European Region;13;9;69.230769231
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MDA;Republic of Moldova;European Region;15;8;53.333333333
2021;Bloodstream;Escherichia coli;Ertapenem;MDA;Republic of Moldova;European Region;15;2;13.333333333
2021;Bloodstream;Escherichia coli;Imipenem;MDA;Republic of Moldova;European Region;14;1;7.142857143
2021;Bloodstream;Escherichia coli;Levofloxacin;MDA;Republic of Moldova;European Region;12;7;58.333333333
2021;Bloodstream;Escherichia coli;Meropenem;MDA;Republic of Moldova;European Region;14;1;7.142857143
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MDA;Republic of Moldova;European Region;11;9;81.818181818
2021;Bloodstream;Escherichia coli;Ampicillin;MKD;North Macedonia;European Region;28;27;96.428571429
2021;Bloodstream;Escherichia coli;Ceftazidime;MKD;North Macedonia;European Region;45;22;48.888888889
2021;Bloodstream;Escherichia coli;Ceftriaxone;MKD;North Macedonia;European Region;41;21;51.219512195
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MKD;North Macedonia;European Region;46;27;58.695652174
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MKD;North Macedonia;European Region;21;7;33.333333333
2021;Bloodstream;Escherichia coli;Colistin;MKD;North Macedonia;European Region;15;0;0.0
2021;Bloodstream;Escherichia coli;Ertapenem;MKD;North Macedonia;European Region;33;4;12.121212121
2021;Bloodstream;Escherichia coli;Imipenem;MKD;North Macedonia;European Region;46;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;MKD;North Macedonia;European Region;44;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MKD;North Macedonia;European Region;41;21;51.219512195
2021;Bloodstream;Escherichia coli;Ampicillin;MLI;Mali;African Region;69;66;95.652173913
2021;Bloodstream;Escherichia coli;Cefepime;MLI;Mali;African Region;57;26;45.614035088
2021;Bloodstream;Escherichia coli;Cefotaxime;MLI;Mali;African Region;69;32;46.376811594
2021;Bloodstream;Escherichia coli;Ceftriaxone;MLI;Mali;African Region;69;32;46.376811594
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MLI;Mali;African Region;65;26;40.0
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MLI;Mali;African Region;65;62;95.384615385
2021;Bloodstream;Escherichia coli;Ertapenem;MLI;Mali;African Region;69;9;13.043478261
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MLI;Mali;African Region;69;32;46.376811594
2021;Bloodstream;Escherichia coli;Cefepime;MLT;Malta;European Region;299;21;7.023411371
2021;Bloodstream;Escherichia coli;Cefotaxime;MLT;Malta;European Region;299;39;13.043478261
2021;Bloodstream;Escherichia coli;Ceftazidime;MLT;Malta;European Region;299;30;10.033444816
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MLT;Malta;European Region;299;92;30.769230769
2021;Bloodstream;Escherichia coli;Colistin;MLT;Malta;European Region;49;0;0.0
2021;Bloodstream;Escherichia coli;Imipenem;MLT;Malta;European Region;299;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;MLT;Malta;European Region;299;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MLT;Malta;European Region;299;39;13.043478261
2021;Bloodstream;Escherichia coli;Cefepime;MMR;Myanmar;South-East Asia Region;10;8;80.0
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MMR;Myanmar;South-East Asia Region;10;9;90.0
2021;Bloodstream;Escherichia coli;Imipenem;MMR;Myanmar;South-East Asia Region;10;2;20.0
2021;Bloodstream;Escherichia coli;Levofloxacin;MMR;Myanmar;South-East Asia Region;10;9;90.0
2021;Bloodstream;Escherichia coli;Cefotaxime;MUS;Mauritius;African Region;317;167;52.681388013
2021;Bloodstream;Escherichia coli;Ceftazidime;MUS;Mauritius;African Region;317;137;43.217665615
2021;Bloodstream;Escherichia coli;Ceftriaxone;MUS;Mauritius;African Region;314;160;50.955414013
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MUS;Mauritius;African Region;317;157;49.52681388
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MUS;Mauritius;African Region;317;162;51.104100946
2021;Bloodstream;Escherichia coli;Colistin;MUS;Mauritius;African Region;315;3;0.952380952
2021;Bloodstream;Escherichia coli;Imipenem;MUS;Mauritius;African Region;317;10;3.154574132
2021;Bloodstream;Escherichia coli;Meropenem;MUS;Mauritius;African Region;317;10;3.154574132
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MUS;Mauritius;African Region;317;167;52.681388013
2021;Bloodstream;Escherichia coli;Ceftriaxone;MWI;Malawi;African Region;10;6;60.0
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MWI;Malawi;African Region;15;6;40.0
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MWI;Malawi;African Region;11;10;90.909090909
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MWI;Malawi;African Region;10;6;60.0
2021;Bloodstream;Escherichia coli;Ampicillin;MYS;Malaysia;Western Pacific Region;4993;3429;68.676146605
2021;Bloodstream;Escherichia coli;Cefepime;MYS;Malaysia;Western Pacific Region;5540;715;12.906137184
2021;Bloodstream;Escherichia coli;Cefotaxime;MYS;Malaysia;Western Pacific Region;5244;1257;23.970251716
2021;Bloodstream;Escherichia coli;Ceftazidime;MYS;Malaysia;Western Pacific Region;5558;838;15.077365959
2021;Bloodstream;Escherichia coli;Ceftriaxone;MYS;Malaysia;Western Pacific Region;1304;285;21.855828221
2021;Bloodstream;Escherichia coli;Ciprofloxacin;MYS;Malaysia;Western Pacific Region;5111;1339;26.198395617
2021;Bloodstream;Escherichia coli;Co-trimoxazole;MYS;Malaysia;Western Pacific Region;4774;1917;40.155006284
2021;Bloodstream;Escherichia coli;Colistin;MYS;Malaysia;Western Pacific Region;149;1;0.67114094
2021;Bloodstream;Escherichia coli;Imipenem;MYS;Malaysia;Western Pacific Region;5205;61;1.171950048
2021;Bloodstream;Escherichia coli;Meropenem;MYS;Malaysia;Western Pacific Region;5189;63;1.214106764
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MYS;Malaysia;Western Pacific Region;5244;1257;23.970251716
2021;Bloodstream;Escherichia coli;Ampicillin;NLD;Netherlands (Kingdom of the);European Region;4424;1794;40.551537071
2021;Bloodstream;Escherichia coli;Cefepime;NLD;Netherlands (Kingdom of the);European Region;820;53;6.463414634
2021;Bloodstream;Escherichia coli;Cefotaxime;NLD;Netherlands (Kingdom of the);European Region;5859;388;6.622290493
2021;Bloodstream;Escherichia coli;Ceftazidime;NLD;Netherlands (Kingdom of the);European Region;6569;397;6.043537829
2021;Bloodstream;Escherichia coli;Ceftriaxone;NLD;Netherlands (Kingdom of the);European Region;3361;225;6.69443618
2021;Bloodstream;Escherichia coli;Ciprofloxacin;NLD;Netherlands (Kingdom of the);European Region;6575;874;13.292775665
2021;Bloodstream;Escherichia coli;Ertapenem;NLD;Netherlands (Kingdom of the);European Region;817;2;0.244798042
2021;Bloodstream;Escherichia coli;Imipenem;NLD;Netherlands (Kingdom of the);European Region;6539;3;0.045878575
2021;Bloodstream;Escherichia coli;Levofloxacin;NLD;Netherlands (Kingdom of the);European Region;1056;164;15.53030303
2021;Bloodstream;Escherichia coli;Meropenem;NLD;Netherlands (Kingdom of the);European Region;6569;3;0.045669052
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;NLD;Netherlands (Kingdom of the);European Region;3361;225;6.69443618
2021;Bloodstream;Escherichia coli;Ampicillin;NOR;Norway;European Region;3837;1358;35.392233516
2021;Bloodstream;Escherichia coli;Cefepime;NOR;Norway;European Region;809;18;2.224969098
2021;Bloodstream;Escherichia coli;Cefotaxime;NOR;Norway;European Region;3451;177;5.128948131
2021;Bloodstream;Escherichia coli;Ceftazidime;NOR;Norway;European Region;3309;144;4.351767906
2021;Bloodstream;Escherichia coli;Ceftriaxone;NOR;Norway;European Region;652;29;4.447852761
2021;Bloodstream;Escherichia coli;Ciprofloxacin;NOR;Norway;European Region;3827;378;9.877188398
2021;Bloodstream;Escherichia coli;Ertapenem;NOR;Norway;European Region;484;2;0.41322314
2021;Bloodstream;Escherichia coli;Imipenem;NOR;Norway;European Region;565;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;NOR;Norway;European Region;3820;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;NOR;Norway;European Region;3451;177;5.128948131
2021;Bloodstream;Escherichia coli;Ampicillin;NPL;Nepal;South-East Asia Region;102;85;83.333333333
2021;Bloodstream;Escherichia coli;Cefepime;NPL;Nepal;South-East Asia Region;65;38;58.461538462
2021;Bloodstream;Escherichia coli;Ceftazidime;NPL;Nepal;South-East Asia Region;51;41;80.392156863
2021;Bloodstream;Escherichia coli;Ceftriaxone;NPL;Nepal;South-East Asia Region;134;89;66.417910448
2021;Bloodstream;Escherichia coli;Ciprofloxacin;NPL;Nepal;South-East Asia Region;147;84;57.142857143
2021;Bloodstream;Escherichia coli;Co-trimoxazole;NPL;Nepal;South-East Asia Region;115;64;55.652173913
2021;Bloodstream;Escherichia coli;Imipenem;NPL;Nepal;South-East Asia Region;115;13;11.304347826
2021;Bloodstream;Escherichia coli;Levofloxacin;NPL;Nepal;South-East Asia Region;46;20;43.47826087
2021;Bloodstream;Escherichia coli;Meropenem;NPL;Nepal;South-East Asia Region;109;10;9.174311927
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;NPL;Nepal;South-East Asia Region;51;41;80.392156863
2021;Bloodstream;Escherichia coli;Ampicillin;OMN;Oman;Eastern Mediterranean Region;270;194;71.851851852
2021;Bloodstream;Escherichia coli;Cefepime;OMN;Oman;Eastern Mediterranean Region;81;55;67.901234568
2021;Bloodstream;Escherichia coli;Cefotaxime;OMN;Oman;Eastern Mediterranean Region;97;62;63.917525773
2021;Bloodstream;Escherichia coli;Ceftazidime;OMN;Oman;Eastern Mediterranean Region;191;119;62.303664921
2021;Bloodstream;Escherichia coli;Ceftriaxone;OMN;Oman;Eastern Mediterranean Region;212;127;59.905660377
2021;Bloodstream;Escherichia coli;Ciprofloxacin;OMN;Oman;Eastern Mediterranean Region;275;111;40.363636364
2021;Bloodstream;Escherichia coli;Co-trimoxazole;OMN;Oman;Eastern Mediterranean Region;280;109;38.928571429
2021;Bloodstream;Escherichia coli;Ertapenem;OMN;Oman;Eastern Mediterranean Region;11;0;0.0
2021;Bloodstream;Escherichia coli;Imipenem;OMN;Oman;Eastern Mediterranean Region;49;2;4.081632653
2021;Bloodstream;Escherichia coli;Meropenem;OMN;Oman;Eastern Mediterranean Region;183;4;2.18579235
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;OMN;Oman;Eastern Mediterranean Region;97;62;63.917525773
